"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0036053",1771.29829938744,-0.324082663865204,0.110395108169537,-2.93566145492153,0.00332837352338546,0.0381177823559124
"FBgn0032444",4529.21330110397,0.306873830275921,0.104544403414249,2.9353444111203,0.00333177653185012,0.0381177823559124
"FBgn0039876",206.377058005893,0.590205575421281,0.201139742857278,2.93430610498528,0.00334294344574431,0.0381283694703009
"FBgn0013720",291.02059980308,0.519542109291075,0.177080119970558,2.93393809185049,0.00334690957680646,0.0381283694703009
"FBgn0010238",1554.52031891757,0.344741971924857,0.117517359199892,2.93354083406916,0.00335119569070961,0.0381283694703009
"FBgn0052529",7719.94134452013,-0.334933596416438,0.114175039249647,-2.9335097987932,0.00335153074850053,0.0381283694703009
"FBgn0020618",22721.4078330022,-0.297053872970413,0.101365810805353,-2.93051346021223,0.00338402332801549,0.0384440237825041
"FBgn0051150",6579.76661207642,-0.293009475661315,0.100002064653399,-2.93003426156117,0.00338924632567774,0.0384494331064281
"FBgn0000346",71.65987729538,0.919796658596118,0.314516780379514,2.92447562729797,0.00345037098398964,0.0390740755867505
"FBgn0036454",620.506223452524,-0.45129353404241,0.154333106874809,-2.92415245944921,0.00345395532347079,0.0390740755867505
"FBgn0031126",256.062247359895,-0.527323232945376,0.180385070332657,-2.92331971805047,0.00346320710060241,0.0391240969524122
"FBgn0035148",684.824367219589,0.404231145098598,0.138364093442833,2.92150322414111,0.0034834667010942,0.0392981619482772
"FBgn0037369",208.610679745251,0.575456114856514,0.197111919154146,2.91943844555891,0.00350662639211963,0.0395044141532253
"FBgn0035903",73.6708512892884,-0.904091790932688,0.309858821331012,-2.91775392112164,0.00352562463064045,0.039663277094705
"FBgn0043362",999.351992389647,-0.372040018484286,0.127734973720291,-2.91259322054557,0.00358441194643798,0.0402687056395945
"FBgn0028694",1238.30377195376,0.353256685719184,0.121420456103036,2.90936714501727,0.00362161276431059,0.0406302817048695
"FBgn0029664",460.84351023683,0.437364557228764,0.150391961473099,2.90816445869014,0.003635570903489,0.0407304624042336
"FBgn0028954",1215.73854792342,0.367067027837716,0.126404008103492,2.90391921383683,0.00368523237634494,0.0411890993242545
"FBgn0003031",30719.3937872401,-0.273537674363248,0.0942000196231922,-2.90379636286087,0.00368667864322031,0.0411890993242545
"FBgn0031816",120.148558718755,0.718870289311721,0.247854050534079,2.90037741066846,0.0037271359603265,0.0415837483176924
"FBgn0013347",418.273222652848,0.479950251692467,0.165518211263743,2.89968244598593,0.00373540884311089,0.0416187230112767
"FBgn0032886",1251.22129303179,-0.379513376580189,0.130983992384574,-2.89740272586839,0.00376266402455761,0.0418412080310084
"FBgn0053007",82.7268260234967,-0.851803418695925,0.294014364417865,-2.89714898924226,0.00376570872279075,0.0418412080310084
"FBgn0041094",1369.62772542537,-0.367865496706201,0.127094463012801,-2.89442583088101,0.00379852636408455,0.042117795298308
"FBgn0008649",217.787342640073,0.556141070261716,0.192187108534946,2.89374804845764,0.00380673482555024,0.042117795298308
"FBgn0030305",391.958114510866,0.487846790534716,0.168604966266202,2.89343072946309,0.00381058333709654,0.042117795298308
"FBgn0052313",7.63009416171501,-3.3093798160217,1.14378298503541,-2.89336339088769,0.00381140048810614,0.042117795298308
"FBgn0030545",240.461314247303,0.566478805681164,0.195888206648491,2.89184742345247,0.00382983888756759,0.0422638896311954
"FBgn0025683",3181.61002989354,-0.299917719656843,0.103737082397398,-2.89113316786676,0.00383855428778148,0.0423024350082041
"FBgn0030796",7532.28643893227,0.281040330857154,0.097300362989376,2.88837905864586,0.00387232909280318,0.0426166652876437
"FBgn0026150",736.119523091691,0.376132131503701,0.13025620273295,2.88763316918461,0.00388152259153315,0.0426598819422232
"FBgn0017577",1025.80992630346,0.357505061866286,0.123898984269205,2.88545595409811,0.00390847148393392,0.0428978577504943
"FBgn0034894",403.13131198787,-0.504520874526105,0.174985590214816,-2.88321383438913,0.0039364012578555,0.0431459407153309
"FBgn0038347",2427.23297810159,0.30502972543025,0.105894074804121,2.88051740377809,0.00397023032199142,0.043413789263164
"FBgn0029791",145.113537773293,-0.686523784531842,0.238347556588225,-2.88034748230248,0.00397237095064408,0.043413789263164
"FBgn0035165",2913.70813742473,0.316883821213249,0.110029606694614,2.87998685747151,0.0039769174855886,0.043413789263164
"FBgn0002609",26.6042815804885,-1.46898544154038,0.510472528728745,-2.87769734680663,0.00400589261063283,0.0436712384200887
"FBgn0013548",641.860748413738,-0.399008574107214,0.138866811473344,-2.87331846878191,0.00406184434329936,0.0442216924472107
"FBgn0004368",1485.46238998186,0.334273298834395,0.116538590500813,2.8683485650366,0.0041262067239522,0.0448621133745139
"FBgn0038681",153.927981960598,-0.644573627793366,0.224912521560853,-2.86588591564462,0.00415844075872834,0.0451519707046911
"FBgn0013997",1402.42374923956,0.374479426984565,0.130782684918383,2.86337160930949,0.00419158648559926,0.0454509377956546
"FBgn0036083",14.510424661495,-2.53133959610938,0.884617551915461,-2.8615073153684,0.00421631773316821,0.0456059026498913
"FBgn0030612",290.320353666867,-0.513540725664528,0.179468979524839,-2.86144562154516,0.00421713840552699,0.0456059026498913
"FBgn0033786",2127.9680509011,0.30753465515456,0.107570260529203,2.85891893950625,0.00425087393241773,0.0459094384701115
"FBgn0039219",307.739358695713,0.490765863225583,0.171815284865521,2.85635741668562,0.00428532430596164,0.0462198760030483
"FBgn0027865",263.806573132158,0.555996149159791,0.194849792069985,2.85346031552392,0.00432459288752181,0.0465813861554876
"FBgn0032810",53.1915506170983,1.02065993604276,0.358173566139152,2.84962384869638,0.00437709608241063,0.0470831686733039
"FBgn0024248",584.288847705361,-0.400600762102985,0.140600678413617,-2.84920931124175,0.00438280360242853,0.0470831686733039
"FBgn0038874",85.6993736022544,-0.814642163107802,0.286001391077815,-2.8483853174202,0.00439416872010281,0.0471427372620302
"FBgn0015562",429.125081456239,0.437449287483267,0.153844276909892,2.84345505903665,0.00446273025452638,0.0478149670127826
"FBgn0037917",480.919019846358,-0.442203886295355,0.155669997205748,-2.84064941371392,0.00450217770287366,0.0481738961602069
"FBgn0020391",177.550398312582,0.605201438096528,0.213216099839464,2.83844155554951,0.00453344206849624,0.0483966873522622
"FBgn0026262",592.956165897247,-0.414223674225862,0.145959048855857,-2.83794446094899,0.00454050824335438,0.0483966873522622
"FBgn0031012",682.193114805779,-0.378432786389149,0.133348868000531,-2.83791525240127,0.00454092375157028,0.0483966873522622
"FBgn0032699",1204.66987370205,0.334058039890424,0.117813909305331,2.83547199019317,0.00457580273470717,0.0487043392261867
"FBgn0014388",17410.6455363544,-0.318795305855448,0.112520764391968,-2.83321311917968,0.00460826510884901,0.0489854952515446
"FBgn0000578",4056.50638868297,-0.352783644724996,0.124578090238959,-2.83182736264705,0.00462828297643741,0.0491338035506462
"FBgn0001977",546.284389073998,0.416155230536391,0.147000725936058,2.83097398251903,0.00464064957360116,0.0492006041180227
"FBgn0050389",2275.62481999524,0.336104176699312,0.118776344185742,2.82972319954312,0.0046588291274179,0.0493187522368762
"FBgn0030054",1885.31233244595,-0.350283703869957,0.123802710218641,-2.82937023956375,0.00466397089054903,0.0493187522368762
"FBgn0029608",478.178769223954,-0.43251270929761,0.15295805558566,-2.82765564482083,0.0046890215161915,0.0495190016703405
"FBgn0032026",1938.05031595385,0.316726631104757,0.112043746657029,2.82681221000464,0.00470138893668828,0.0495849614416342
"FBgn0036616",79.2796781862948,-0.865537068552815,0.306388336810091,-2.82496741737692,0.00472854241551176,0.0498064935834139
"FBgn0016032",338.14282880633,0.465647015381154,0.164898206163976,2.82384524497562,0.00474512901618886,0.049866610496449
"FBgn0039060",63.8735493572427,-0.97087072322998,0.343823378376287,-2.82374842517963,0.004746562554662,0.049866610496449
"FBgn0035083",1757.04312866974,-0.38797329839513,0.137586678098187,-2.81984639616241,0.00480466424219007,0.0504116325929269
"FBgn0033292",57.3715317854918,-1.0279006223096,0.364653027853747,-2.81884570754714,0.00481966793734603,0.0505036355659804
"FBgn0038545",54.715958722158,1.01220009827533,0.359319027030313,2.81699554471392,0.00484751981103161,0.0507298584875401
"FBgn0086757",424.042836005405,-0.437782829781195,0.155446537005566,-2.81629194329057,0.00485814980724228,0.0507755012111774
"FBgn0250869",334.219391752267,-0.466704695282169,0.165780196431271,-2.8152017269183,0.00487466243377999,0.0508824300433221
"FBgn0034142",598.806426413167,0.388910101903963,0.138285082620749,2.81237928584502,0.00491764780505151,0.0512351085045566
"FBgn0050011",3161.83143635497,-0.334188868833536,0.118837347712378,-2.81215354656327,0.00492110054525247,0.0512351085045566
"FBgn0035410",254.903366051136,0.536336414348469,0.190980930444921,2.8083244389845,0.00498000273749764,0.0517817999662784
"FBgn0014033",4281.9636355737,-0.287561727658235,0.10242164067332,-2.80762664772605,0.00499080510650233,0.0518275914906011
"FBgn0031079",3187.52173707146,0.365679812863362,0.130343877688667,2.80550049106876,0.00502385048261511,0.0520385155953081
"FBgn0000826",103.623144699866,0.736197316891099,0.262412803899338,2.80549312362634,0.0050239653327816,0.0520385155953081
"FBgn0003997",88.1285083616753,-0.834349879792275,0.297491265826462,-2.80461975068197,0.00503759707038125,0.0520632765788909
"FBgn0002773",33.2401712375188,-1.32306910741361,0.471763710976337,-2.80451649126521,0.00503921096763586,0.0520632765788909
"FBgn0250843",1528.20796620463,0.35792591572608,0.127720542005477,2.80241463202318,0.00507216382309983,0.0522696202295954
"FBgn0000053",1697.33374590345,0.315016027929122,0.112423509905107,2.80204761615267,0.00507793781766764,0.0522696202295954
"FBgn0051856",67.5794971867086,0.892015597623311,0.318348558281822,2.80200922673456,0.00507854211366562,0.0522696202295954
"FBgn0000286",357.837399519691,-0.471410331941937,0.168293162925053,-2.80112586719802,0.00509246523416816,0.0523297489314534
"FBgn0012037",644.260998030062,0.414405194517754,0.147971459597056,2.80057516257682,0.00510116264623832,0.0523297489314534
"FBgn0034564",244.359276576957,0.523838943833002,0.187059204585137,2.80039116489767,0.0051040715573596,0.0523297489314534
"FBgn0037728",2376.25062390825,0.334010985990644,0.119289544843174,2.80000218317336,0.00511022609935551,0.0523297489314534
"FBgn0033079",270.784153848451,-0.492419342023084,0.176096973358963,-2.79629645320092,0.00516919606713664,0.0528504167116391
"FBgn0260768",97.9927064150625,0.748718473038557,0.26778308318181,2.7959886940663,0.00517412104349751,0.0528504167116391
"FBgn0026380",895.724558840224,0.383575075635691,0.137261069565036,2.79449283654277,0.00519811924116398,0.0530286723594814
"FBgn0053868",13.37928723961,-2.2662846896711,0.81128323215724,-2.79345683460627,0.0052147988267699,0.0530995158236218
"FBgn0053329",472.412598882046,-0.46386272339204,0.166068952976828,-2.79319352038526,0.00521904587398735,0.0530995158236218
"FBgn0032587",1896.41108334291,-0.376397204496095,0.134789419730481,-2.79248330654381,0.00523051663983141,0.0530995158236218
"FBgn0024234",1693.00502895119,0.313027235590722,0.112098276996241,2.79243574458525,0.00523128563299385,0.0530995158236218
"FBgn0010053",125.913713265213,-0.713553813536512,0.255592061325694,-2.79176829607102,0.00524208788015105,0.053142567996525
"FBgn0053056",265.94312507694,-0.500511797072688,0.17932153636823,-2.7911415840477,0.00525224917174528,0.053179022863921
"FBgn0003067",1026.48752956886,-0.345243868539395,0.123801143456738,-2.78869692879726,0.00529205626018784,0.0535151756648209
"FBgn0027621",627.872692787721,-0.394189293116469,0.141466008101288,-2.78645943578357,0.00532872869311002,0.053818830940388
"FBgn0034221",84.9848292512536,-0.801978219081905,0.28786819445981,-2.78592159368919,0.00533757805141839,0.0538410737440709
"FBgn0261553",1036.91322698453,-0.354449661599188,0.127306872628737,-2.78421466398648,0.00536575090193729,0.054025642987984
"FBgn0033356",558.883024461155,-0.426829496694468,0.153314899096832,-2.78400533287301,0.00536921513646014,0.054025642987984
"FBgn0029870",1815.70821868518,-0.308137657049817,0.110705744204195,-2.78339357424365,0.00537935074921113,0.0540604727898389
"FBgn0030456",517.834279462721,0.397904469384977,0.143121835135429,2.78018004037231,0.00543287683560284,0.0545307340376493
"FBgn0043806",1128.02991011549,0.345170508245736,0.124459426584638,2.77335769348902,0.00554811002399407,0.0556184296959802
"FBgn0000568",2911.52294211133,-0.387390657762968,0.139812877318922,-2.77077952468789,0.00559222780818478,0.0559914032710714
"FBgn0030758",1215.14924440938,-0.395976235335198,0.142961115935469,-2.76981774200711,0.00560876679063637,0.0560876679063637
"FBgn0030412",964.690736141603,-0.350403040336322,0.126565950901721,-2.76854112689763,0.00563078784778141,0.0562384482947342
"FBgn0035850",1032.34602125739,-0.336273605047783,0.121654843243106,-2.76416126216856,0.00570693271079055,0.056835927469039
"FBgn0016926",636.106690766514,-0.387704128426748,0.14027077865568,-2.7639693180747,0.00571029084103881,0.056835927469039
"FBgn0027086",2085.09559608521,-0.312289682898237,0.112989141767303,-2.76389109620274,0.00571165987157997,0.056835927469039
"FBgn0014469",604.289829733127,-0.381345247617116,0.138190083885455,-2.75957027374852,0.00578774377018771,0.0575223613969576
"FBgn0035932",22.9649651866375,1.5958605251731,0.578632392082693,2.75798684451291,0.00581585384215756,0.0577309021096523
"FBgn0046214",2722.20958627469,0.294287361802084,0.106840711178412,2.75444967144273,0.00587909312442244,0.0582872145750572
"FBgn0029861",541.946509384609,0.405806315937837,0.147480406188682,2.75159478079184,0.00593058551357585,0.0587258467725726
"FBgn0027590",339.26795132051,-0.447617685045682,0.162772612398537,-2.74995700105692,0.00596030854349973,0.0589481064741732
"FBgn0036155",67.4101794331033,-0.873769364430418,0.317788881933892,-2.74952779692332,0.00596812006460718,0.0589533811259977
"FBgn0013988",2133.60766387671,-0.296881166142639,0.108006216837048,-2.74874145986016,0.00598245534627131,0.0590230064613856
"FBgn0020415",9519.53408391545,-0.309063174482725,0.112457347327829,-2.74827018266544,0.00599106180578843,0.0590360104949955
"FBgn0020653",4112.69129315115,0.279993049475281,0.101963089259757,2.7460236003833,0.00603224240930143,0.0593695789979849
"FBgn0032422",36.8458491775488,1.19095098306874,0.433798082751616,2.74540398038287,0.00604364502789513,0.0594096173858623
"FBgn0030871",548.471735700613,0.408863209364549,0.149033374002174,2.74343389258962,0.00608002889409211,0.0596948291419953
"FBgn0035708",879.943881645795,-0.360563400006982,0.131576456735684,-2.74033371130594,0.00613768313074499,0.0601335401202675
"FBgn0259979",770.12688960637,-0.358821560846144,0.130945628419813,-2.74023321875059,0.00613956020734089,0.0601335401202675
"FBgn0259935",38.5784924682982,1.17654617424338,0.429909778991878,2.73672810374849,0.00620535577124406,0.0606805171977456
"FBgn0261570",2553.90218694356,0.341271741399571,0.124712793671245,2.73646136337219,0.00621038873542359,0.0606805171977456
"FBgn0015805",1372.01161013066,0.321394069584524,0.117596054987469,2.73303445101769,0.00627537680487817,0.0612178593188341
"FBgn0031992",115.39721543601,0.700166064480543,0.256211522422803,2.73276571584131,0.0062804989004878,0.0612178593188341
"FBgn0037852",565.802497326487,0.383937811124598,0.140524475931837,2.73217749846533,0.0062917234664437,0.0612535577862908
"FBgn0261555",50.1333562328506,0.999806784346958,0.366069936037112,2.73119064398011,0.00631059552744112,0.0613635339403038
"FBgn0013305",2274.67487227215,-0.300148135480524,0.109922127489863,-2.73055245867766,0.00632282694346598,0.0614087508897775
"FBgn0001219",68981.5261240917,0.287173726093932,0.105270980455929,2.72794767228519,0.00637297167537796,0.0617513354848862
"FBgn0039801",117.649530060935,-0.691560414160478,0.253511222161955,-2.72792820871132,0.00637334771177344,0.0617513354848862
"FBgn0010551",2508.7916959203,0.300148965501752,0.11007772233449,2.72670036349134,0.00639711008808477,0.0619075169814655
"FBgn0015617",309.711481777705,0.464751577022498,0.17048234148521,2.72609804026429,0.00640879591419491,0.0619199755852937
"FBgn0011754",517.204225413832,0.413798309386765,0.151816087239303,2.7256552115884,0.00641739959376809,0.0619199755852937
"FBgn0032237",2226.64542050974,0.325664955389261,0.119490209243851,2.72545305134295,0.00642133080143787,0.0619199755852937
"FBgn0032409",696.986923642069,0.362710161001426,0.133150019306651,2.72407141125595,0.00644825622868864,0.0621056783024708
"FBgn0036560",12.9743604746698,2.15528143772811,0.791882481182733,2.72171880164471,0.00649433773523871,0.0623735918142231
"FBgn0028695",2286.86421635304,0.290907184880881,0.106889928795838,2.72155841207941,0.00649749010961798,0.0623735918142231
"FBgn0039305",106.072922919726,0.718728563924652,0.264095447263814,2.72147275301831,0.00649917425817337,0.0623735918142231
"FBgn0034804",25.4270951030711,-1.40058115758167,0.514785772645135,-2.72070681049524,0.00651425096766777,0.062444299216697
"FBgn0033924",289.40415756485,0.468741296832844,0.172514651889812,2.71711006397438,0.00658547038664147,0.063052376042312
"FBgn0028399",2371.29911523471,-0.307969464935695,0.113569124715058,-2.71173583232576,0.0066931910292917,0.0640080842234507
"FBgn0050344",452.908433975189,-0.403345361455167,0.149008003748585,-2.70687044526625,0.00679207574695259,0.0648771386206556
"FBgn0036198",80.4318125138506,0.838976269166877,0.310276887202232,2.70395992667043,0.00685185518577905,0.0653710565427683
"FBgn0004390",2039.74134403223,0.337739408562664,0.124949842635145,2.7029998713073,0.0068716772973428,0.0654830424805608
"FBgn0004606",10810.9179967564,-0.349705425691187,0.129565691884303,-2.69905883729977,0.00695358813757553,0.0661857390298024
"FBgn0033539",572.34260582142,0.377683458165896,0.140011623504756,2.69751502562261,0.00698591319952858,0.0664153719673492
"FBgn0027932",10533.0458505747,0.26877373363509,0.0996910372083724,2.69606718077678,0.0070163514325874,0.0666265493598569
"FBgn0001248",2319.26186368515,0.296312250145621,0.109943678731592,2.69512766503851,0.00703616666023236,0.0666607081579698
"FBgn0031068",335.9576652795,0.454228994182717,0.16853886749724,2.69509936151764,0.00703676438578778,0.0666607081579698
"FBgn0058127",253.14797425178,-0.49813056152084,0.184853831001855,-2.69472674069623,0.00704463780039779,0.0666607081579698
"FBgn0037760",1312.31059952942,-0.351948614996137,0.130676057850169,-2.69329072812768,0.00707505454166839,0.0668704104871808
"FBgn0000524",699.787405830251,0.377545279201451,0.140222774782599,2.69246760939367,0.0070925424584898,0.0669563048089076
"FBgn0037363",1249.07889588796,-0.33612090992375,0.12485521545422,-2.69208545835232,0.0071006747939323,0.0669563048089076
"FBgn0034160",29.8459818283418,-1.34465569253113,0.499919256359825,-2.68974574478742,0.00715064767482835,0.0673491234489647
"FBgn0002121",2012.76542808648,-0.387145544026254,0.144117711427692,-2.68631481995533,0.00722449822327602,0.0679656627276838
"FBgn0037074",2018.64063662498,-0.301161060886415,0.112167546597085,-2.68492153054048,0.00725468365377495,0.0681704612477693
"FBgn0052590",77.9895153585744,-0.832756979507721,0.31119848023743,-2.67596737256675,0.00745138987664493,0.0699377265362965
"FBgn0010246",5332.60228903229,-0.276981101846005,0.103550240421894,-2.67484750124678,0.00747632495439758,0.0700905464474773
"FBgn0030502",1919.46301836115,-0.323274737254469,0.12089860504885,-2.67393273167915,0.00749674873237588,0.0702007684765834
"FBgn0034997",3997.25761955421,0.2735597934374,0.102418112163005,2.67100991865593,0.00756234121776315,0.0706842207747354
"FBgn0031464",22.1221128509122,-1.47151136658855,0.550951400660316,-2.67085511503363,0.00756582955699945,0.0706842207747354
"FBgn0033446",54.4443463690471,-0.958822491957791,0.359078765835635,-2.67022888342187,0.00757995576438835,0.0707346102437162
"FBgn0250788",9423.52186795157,0.300543911987353,0.112572617818963,2.66977812020576,0.00759013847792549,0.0707481262039085
"FBgn0015624",5510.01586538251,-0.381188166535867,0.143004844087772,-2.66556121904448,0.0076859936340179,0.071559251075339
"FBgn0033183",874.134034756642,0.340462250436219,0.127774743449704,2.664550452181,0.00770913015111801,0.0716210259972827
"FBgn0259143",343.220004853953,-0.446066365865306,0.167410980601033,-2.66449885344351,0.00771031292217661,0.0716210259972827
"FBgn0003575",700.746433845533,-0.36067425812592,0.135449805747466,-2.66278903934616,0.0077495981977685,0.0719034884329036
"FBgn0035113",83.037767975534,0.767552360622939,0.288369877173342,2.66169396105667,0.00777485322377748,0.0720552758725373
"FBgn0031752",857.274099312997,-0.347040405255355,0.130426065161691,-2.66082093962679,0.00779503991092346,0.0721597980325486
"FBgn0036194",718.321681232151,-0.37317340022843,0.140278440608994,-2.6602334514724,0.00780865069382091,0.0722032769634125
"FBgn0259166",627.318057949326,0.365801316531909,0.13756634513398,2.65909017336794,0.00783519893354581,0.0723661475048131
"FBgn0011300",833.950023484214,-0.33531001520204,0.126165002453722,-2.6577102102862,0.00786735095628005,0.0725803448130619
"FBgn0039045",746.631944165078,-0.359447384371836,0.135299377331787,-2.65668173394754,0.00789139043439737,0.0727192975183375
"FBgn0030053",398.853990634559,0.414328082865222,0.156001824894984,2.65591818008626,0.00790928018096086,0.0727547367210843
"FBgn0030051",29.0299460669485,1.27934316664511,0.481725558473611,2.65575106851051,0.00791320037670065,0.0727547367210843
"FBgn0031268",91.815295882425,0.740434139454058,0.278940956453949,2.65444755358576,0.00794383872947946,0.0729536209850155
"FBgn0030893",1495.80756233044,0.299596486649965,0.112980679499345,2.65174973258769,0.00800758712160479,0.0734557822027167
"FBgn0027929",414.16752275597,0.406764562623952,0.153629470867327,2.64769878023748,0.0081041699270037,0.074184971912127
"FBgn0259938",784.769845659559,-0.389083769364872,0.14695451115394,-2.64764767212415,0.00810539507928795,0.074184971912127
"FBgn0037901",432.107334081767,0.403948591966403,0.152642746795203,2.64636610941213,0.00813617066794159,0.0743825986572538
"FBgn0003328",589.097787287118,-0.375203631238067,0.141848456226187,-2.64510197164063,0.00816663024022527,0.0745768939637257
"FBgn0039580",1967.69438126569,-0.293805789941352,0.111120252413415,-2.64403458019757,0.00819242860982545,0.0747282339409754
"FBgn0024273",1246.45618580925,-0.335686829380883,0.126997739410327,-2.64325043059456,0.00821142759897211,0.0748172818354039
"FBgn0003654",462.363516556972,-0.390747450765541,0.147870431581296,-2.64249888626798,0.00822967359663255,0.0748992765536221
"FBgn0032881",167.369214439139,0.565376620434538,0.214043970524106,2.64140409585078,0.00825631784562197,0.0750574349601997
"FBgn0033483",3587.02352467832,-0.271338748030963,0.102836119211751,-2.63855491738507,0.00832602136034027,0.0756062477788747
"FBgn0038261",26.0602045033005,1.3729461651685,0.520447726607125,2.63800972696901,0.00833941897976543,0.075643106087458
"FBgn0013334",848.141503725408,-0.365576275991836,0.138608134297077,-2.63748067778115,0.00835243837583346,0.0756764550830548
"FBgn0260965",490.090520001209,-0.471688963727438,0.179022703774407,-2.63479968619976,0.00841869496358347,0.0761915410112024
"FBgn0037580",1706.0613624081,0.304601148898093,0.115658039840116,2.63363575346055,0.00844760582428384,0.07628778501549
"FBgn0052436",301.812586190802,0.49752455265263,0.188913293886523,2.63361324349934,0.00844816582208574,0.07628778501549
"FBgn0003117",4345.43309665074,-0.282687484199802,0.107362834947871,-2.63301061616955,0.00846317019754794,0.0763381721605103
"FBgn0029893",1701.44884547438,-0.312352185528146,0.118711691040801,-2.63118301819818,0.00850882005317937,0.0766645633267552
"FBgn0052000",1227.18885346175,-0.378853813285824,0.144027690828997,-2.63042343527978,0.00852785764367699,0.0767507187930929
"FBgn0041188",3941.87378536563,-0.313719604034779,0.119309268473502,-2.6294654895521,0.00855192114105232,0.0768818659739443
"FBgn0051125",21.2665608131936,1.49871369967399,0.570160182410001,2.62858359091141,0.00857412799442939,0.0769960496173814
"FBgn0033458",30.8926934530076,1.23712803176642,0.471252461135129,2.62519166220689,0.00866002046336264,0.077681246681326
"FBgn0039651",63.0788971354565,0.880619429307434,0.335614029723629,2.6239052939253,0.0086927952637053,0.0777891763766698
"FBgn0036641",179.067751538541,0.552092100225676,0.210427941854316,2.62366345153868,0.00869896942260957,0.0777891763766698
"FBgn0034390",655.71949916736,0.361565408303798,0.137813265651961,2.62358929376878,0.00870086343176084,0.0777891763766698
"FBgn0039208",3219.94713524867,-0.269021880856433,0.102562257518633,-2.62301052419365,0.00871565802734967,0.0778355347536189
"FBgn0027620",1438.92373881376,-0.325239081329892,0.124078998148082,-2.62122588177039,0.00876141896524863,0.0781580326195087
"FBgn0052423",2546.40424941461,-0.346001021829796,0.13206494655072,-2.61993080576392,0.00879476097960679,0.0783691572440209
"FBgn0027885",1638.45696551524,0.294945794821696,0.112644473969516,2.61837784338638,0.00883489178065539,0.0786402455201194
"FBgn0026372",50412.8809645908,-0.252618261604325,0.096573770668901,-2.61580613301738,0.00890170837657681,0.079148010812593
"FBgn0040071",993.181822211101,-0.371948334081795,0.14226838824011,-2.61441307294527,0.00893809015653747,0.0793843533639842
"FBgn0086708",191.049933654312,-0.543258204587372,0.208024202451984,-2.61151442084132,0.00901421860556525,0.0799728047153106
"FBgn0031814",600.888414143051,0.358999350780983,0.137531545565019,2.61030550704648,0.00904613951064716,0.0801290101510322
"FBgn0051219",1301.60465689828,0.309928352330306,0.118758457206372,2.6097371052213,0.00906118279581907,0.0801290101510322
"FBgn0026199",731.007864480835,-0.364281715130064,0.139609570624277,-2.60928898714569,0.00907305840070256,0.0801290101510322
"FBgn0030322",300.367981774336,0.496930050320237,0.190460147435346,2.60910251835716,0.00907800411443598,0.0801290101510322
"FBgn0035023",708.119377183245,-0.388808132290939,0.149026944127469,-2.60897876264829,0.00908128781711698,0.0801290101510322
"FBgn0086782",114.156123683698,-0.672938918568692,0.25816962035126,-2.60657670586146,0.00914523377573506,0.0805286260404843
"FBgn0011236",1595.55068679386,-0.326899645616015,0.12541561087146,-2.60653074481341,0.00914646122928958,0.0805286260404843
"FBgn0050410",818.674585829956,0.371005926312272,0.142369505454719,2.60593674977872,0.00916233792761158,0.0805544739837727
"FBgn0032421",140.030096517935,0.623350658634005,0.239227903641125,2.60567705165831,0.00916928703864672,0.0805544739837727
"FBgn0038815",128.729553832142,0.619867650946063,0.237984861204994,2.60465160602012,0.00919677232656789,0.0807084028658721
"FBgn0027571",54014.1063136267,0.299783879961793,0.115116913770127,2.60416884143038,0.00920973743185448,0.0807347112532698
"FBgn0027585",40.6332157260286,-1.09302728176804,0.419951416836556,-2.60274697964275,0.00924801771632952,0.0809826416240747
"FBgn0052663",1751.60141554285,-0.338169724869781,0.129985726772694,-2.60159121517348,0.0092792385071392,0.0811682849976539
"FBgn0031688",22.1682291779081,1.51769802630156,0.583522939323818,2.60092264420702,0.00929734159450246,0.0812389071364293
"FBgn0028692",3030.06127594175,0.269967700229268,0.103818288334578,2.60038673879148,0.0093118752057794,0.081278221084928
"FBgn0261261",878.236063236278,-0.348493143341829,0.134170871099396,-2.59738302722696,0.00939371089803556,0.0819042607901917
"FBgn0032518",18061.0146533015,-0.261210650252865,0.100635850009341,-2.59560236465057,0.00944252713849758,0.0822413653998177
"FBgn0020238",9829.5236131387,0.259294956295197,0.10012656799195,2.58967186727146,0.00960674546280759,0.0835817811479501
"FBgn0033377",1442.66340280232,0.294166295631163,0.113738416368248,2.5863407019731,0.00970009962709263,0.0843034409650754
"FBgn0085379",22.5042409472804,-1.42655179099077,0.55226700967234,-2.5830834831817,0.00979216250845066,0.0850123433209543
"FBgn0033302",594.152366363905,-0.35514414399958,0.13750888112806,-2.58269968518499,0.00980306139440803,0.0850158429279497
"FBgn0051460",174.009352960161,0.574692103711796,0.222639338955309,2.58126935881334,0.00984377429555077,0.0852776168919371
"FBgn0029820",994.146516027412,-0.313395263273896,0.121445707595091,-2.58053799907675,0.00986464992300435,0.0853671627952299
"FBgn0026415",37.4887312394825,1.10427038046193,0.428253008960855,2.5785466940242,0.00992168895074665,0.0857201812452953
"FBgn0002567",40.5359547608588,1.04884151631971,0.406783864138709,2.57837541943912,0.0099266086429737,0.0857201812452953
"FBgn0003885",1695.26431663811,0.298147438679851,0.115990144814704,2.57045492232246,0.0101565043760079,0.0875387914943662
"FBgn0261445",5086.07657373509,-0.256024412907917,0.0996058266402279,-2.57037586598891,0.0101588227166302,0.0875387914943662
